,SCHOOL,GENRES,PLAYLIST_LINK
444,Dartmouth College,"['indiepoptimism', 'pop', 'modernrock', 'electropop', 'indiefolk', 'indiepop', 'folkpop', 'stompandholler', 'edm', 'popedm', 'dancepop', 'indietronica', 'tropicalhouse', 'chamberpop', 'electrohouse', 'newamericana', 'vaporsoul', 'indieelectropop', 'indiecoustica', 'vaportwitch', 'alternativerb', 'neomellow', 'poprap', 'indierb', 'bigroom', 'indierock', 'electronictrap', 'indieanthemfolk', 'artpop', 'hopebeat', 'nycpop', 'progressiveelectrohouse', 'rap', 'deepbigroom', 'deepnewamericana', 'freakfolk', 'hiphop', 'postteenpop', 'progressivehouse', 'shimmerpop', 'brostep', 'deeptropicalhouse', 'escaperoom', 'lapop', 'metropopolis', 'poprock', 'undergroundhiphop', 'acousticpop', 'brooklynindie', 'funk', 'hippop', 'indiepoprap', 'neosoul', 'noisepop', 'pianorock', 'rb', 'retrosoul', 'southernhiphop', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:6tvW9HAJB8ElpYko6HjRqT
445,Rice University,"['modernrock', 'indiepoptimism', 'indiepop', 'alternativerb', 'indietronica', 'pop', 'electropop', 'indierb', 'artpop', 'indierock', 'escaperoom', 'indiesoul', 'indiefolk', 'stompandholler', 'dancepop', 'poprap', 'undergroundhiphop', 'vaporsoul', 'chamberpop', 'folkpop', 'hiphop', 'shimmerpop', 'indieelectropop', 'indiecoustica', 'hopebeat', 'rap', 'edm', 'freakfolk', 'popedm', 'alternativedance', 'bedroompop', 'indiegaragerock', 'metropopolis', 'postteenpop', 'baroquepop', 'chicagorap', 'chillwave', 'laindie', 'noisepop', 'nycpop', 'tropicalhouse', 'anthemworship', 'atlhiphop', 'bedroomsoul', 'ccm', 'electrohouse', 'gauzepop', 'hyperpop', 'indierockism', 'khop', 'koreanrb', 'lapop', 'newamericana', 'newrave', 'outlawcountry', 'phillyindie', 'pianorock', 'poprock', 'reddirt', 'rock', 'texascountry', 'ukalternativepop', 'vaportwitch', 'worldworship', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:4l2KQULcV4FlX2DKJFtsxF
446,Farmingdale State College,"['poprap', 'southernhiphop', 'rap', 'hiphop', 'vaportrap', 'melodicrap', 'undergroundhiphop', 'pop', 'atlhiphop', 'nycrap', 'gangsterrap', 'atltrap', 'canadianhiphop', 'dancehall', 'phillyrap', 'soca', 'torontorap']",https://embed.spotify.com/?uri=spotify:playlist:1GLXT0iKt7XmmiMdj34TKP
447,Murray State University,"['contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'countrypop', 'outlawcountry', 'countryrock', 'poprap', 'reddirt', 'countrydawn', 'rap', 'redneck', 'southernhiphop', 'hiphop', 'traditionalcountry', 'anthemworship', 'ccm', 'texascountry', 'worship', 'christianmusic', 'christianpop', 'countrygospel', 'gangsterrap', 'christianalternativerock', 'pop', 'worldworship', 'dirtysouthrap', 'arkansascountry', 'dancepop', 'indiecoustica', 'nashvillesound', 'neomellow', 'undergroundhiphop', 'acousticpop', 'christianindie', 'deepundergroundhiphop', 'indiepoprap', 'modernsouthernrock', 'newamericana', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:1es3jvATHp8PkYaWcXdmHo
448,Eastfield College,"['regionalmexicanpop', 'southernhiphop', 'poprap', 'rap', 'norteno', 'hiphop', 'corrido', 'regionalmexican', 'banda', 'grupera', 'nortenosax', 'dirtysouthrap', 'duranguense', 'gangsterrap', 'pop', 'deepnorteno', 'undergroundhiphop', 'vaportrap', 'cumbia', 'indiegaragerock', 'latinhiphop', 'melodicrap', 'atlhiphop', 'chicanorap', 'deepsoutherntrap', 'tejano', 'alternativerb', 'countryroad', 'crunk', 'gruperasinmortales', 'houstonrap', 'outlawcountry', 'reddirt', 'texascountry', 'atltrap', 'batonrougerap', 'bedroompop', 'canadiancontemporaryrb', 'canadianpop', 'contemporarycountry', 'country', 'cumbiasonidera', 'deepregionalmexican', 'indierb', 'moderncountryrock']",https://embed.spotify.com/?uri=spotify:playlist:1mSg2RTlYKdcRoCiAsy3Bx
449,Xavier University,"['opm', 'pinoyindie', 'pinoyrock', 'classicopm', 'poprock', 'pinoyhiphop', 'pinoyrb', 'viralpop', 'vispop', 'postteenpop', 'dancepop', 'neomellow', 'neonpoppunk', 'pinoypoppunk', 'pinoyreggae', 'pinoytrap', 'pop', 'popemo', 'poppunk', 'poprap']",https://embed.spotify.com/?uri=spotify:playlist:74QoTzutoopan6vwBvQNEC
450,Sacred Heart University,"['pop', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'dancepop', 'poprap', 'electropop', 'indiepoptimism', 'edm', 'rap', 'popedm', 'southernhiphop', 'electrohouse', 'hiphop', 'postteenpop', 'tropicalhouse', 'undergroundhiphop', 'melodicrap', 'vaportrap', 'alternativerb', 'brostep', 'canadianhiphop', 'electronictrap', 'hippop', 'indierb', 'neomellow', 'rb', 'trapsoul', 'urbancontemporary', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:4zpne6GcML6BTxQ1t80Bgo
451,Victor Valley College,"['calirap', 'westcoasttrap', 'classicsoul', 'indiegaragerock', 'motown', 'rap', 'soul', 'funk', 'pop', 'quietstorm', 'poprap', 'disco', 'hiphop', 'southernhiphop', 'southernsoul', 'urbancontemporary', 'corrido', 'deeppoprb', 'hyphy', 'postdisco', 'chicanorap', 'gangsterrap', 'indiesurf', 'latinhiphop', 'rb', 'vaportrap', 'alternativerb', 'dancepop', 'melodicrap', 'modernrock', 'norteno', 'regionalmexicanpop', 'undergroundhiphop', 'banda', 'deepregionalmexican', 'freestyle', 'garagerock', 'hippop', 'indierb', 'indierock', 'laindie', 'neopsychedelic', 'newjackswing', 'northernsoul', 'regionalmexican', 'rhythmandblues', 'westcoastrap']",https://embed.spotify.com/?uri=spotify:playlist:5wlavagQb3ZfJSxUFb5Yq7
452,Suffolk University,"['pop', 'poprap', 'hiphop', 'rap', 'alternativerb', 'dancepop', 'electropop', 'southernhiphop', 'artpop', 'escaperoom', 'indiepoptimism', 'indierb', 'modernrock', 'postteenpop', 'alternativeemo', 'anthememo', 'atlhiphop', 'chamberpop', 'emo', 'folkpop', 'freakfolk', 'indiefolk', 'indiepop', 'indiepunk', 'indierock', 'noisepop', 'tropicalhouse']",https://embed.spotify.com/?uri=spotify:playlist:1cSWVhqFNfQQnbwFAfRPQk
453,Bellevue College,"['indierb', 'alternativerb', 'pop', 'edm', 'brostep', 'electrohouse', 'electronictrap', 'poprap', 'popedm', 'rap', 'kpop', 'koreanrb', 'undergroundhiphop', 'basstrap', 'deeppoprb', 'hiphop', 'khop', 'southernhiphop', 'bedroomsoul', 'electropop', 'indiesoul', 'kindie', 'koreanpop', 'vaportwitch', 'zapstep', 'calirap', 'dancepop', 'rb', 'trapsoul', 'urbancontemporary', 'vaporsoul', 'vaportrap', 'westcoasttrap', 'bigroom', 'indiegaragerock', 'indiepoptimism', 'melodicrap', 'postteenpop', 'traprun']",https://embed.spotify.com/?uri=spotify:playlist:5vcVbnDw0CtP85r7Thq0wk
454,Saginaw Valley State University,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'pop', 'poprap', 'dancepop', 'rap', 'anthememo', 'detroittrap', 'electropop', 'indiepoprap', 'indiepoptimism', 'postteenpop', 'alternativeemo', 'calirap', 'hiphop', 'southernhiphop', 'batonrougerap', 'brostep', 'deepundergroundhiphop', 'dirtysouthrap', 'edm', 'electrohouse', 'electronictrap', 'emo', 'gangsterrap', 'heartlandrock', 'indiepunk', 'indierb', 'popemo', 'rb', 'westcoasttrap']",https://embed.spotify.com/?uri=spotify:playlist:5GlKIifSEwoFljg5sW521y
455,Butler University,"['indiepoptimism', 'pop', 'modernrock', 'indiepop', 'poprap', 'electropop', 'contemporarycountry', 'indiecoustica', 'country', 'countryroad', 'indiepoprap', 'moderncountryrock', 'hopebeat', 'indietronica', 'neomellow', 'stompandholler', 'countrypop', 'dancepop', 'folkpop', 'indierb', 'postteenpop', 'rap', 'alternativerb', 'edm', 'hiphop', 'indieelectropop', 'indiefolk', 'undergroundhiphop', 'acousticpop', 'anthemworship', 'basstrap', 'brostep', 'deepundergroundhiphop', 'electrohouse', 'electronictrap', 'newamericana', 'popedm', 'shimmerpop', 'tropicalhouse', 'vaporsoul', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:7fcbAGEOLmEvJ24GJOJOkz
456,Eastern Florida State College,"['southernhiphop', 'poprap', 'rap', 'vaportrap', 'hiphop', 'melodicrap', 'pop', 'floridarap', 'modernrock', 'undergroundhiphop', 'atltrap', 'brostep', 'edm', 'electrohouse', 'electronictrap', 'gangsterrap', 'indiepoptimism', 'lofibeats', 'miamihiphop', 'poppunk', 'rock', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:3eC3qz3Q6LxxRzS10Z3zz2
457,Troy University,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'southernhiphop', 'rap', 'countrypop', 'poprap', 'anthemworship', 'ccm', 'worship', 'gangsterrap', 'worldworship', 'dirtysouthrap', 'hiphop', 'outlawcountry', 'atlhiphop', 'christianpop', 'indiecoustica', 'christianmusic', 'countryrock', 'deeppoprb', 'reddirt', 'pop', 'texascountry', 'traditionalcountry', 'atltrap', 'christianuplift', 'countrydawn', 'countrygospel', 'deepccm', 'redneck', 'christianalternativerock', 'folkpop', 'indiepoptimism', 'modernrock', 'neomellow', 'poprock', 'rootsworship', 'vaportrap', 'acousticpop', 'alabamarap', 'alternativerb', 'batonrougerap', 'hippop', 'indiepop', 'indierb', 'melodicrap', 'newamericana', 'rb', 'stompandholler', 'urbancontemporary', 'christianindie', 'dancepop', 'deepsoutherntrap', 'deeptalentshow', 'dfwrap', 'gospel', 'hopebeat', 'indiefolk', 'indietronica', 'nashvillesound', 'pianorock', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:0Z2Srgou6VacuOUlj7p73y
458,Arkansas State University-Main Campus,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'outlawcountry', 'reddirt', 'texascountry', 'poprap', 'rap', 'southernhiphop', 'anthemworship', 'ccm', 'worship', 'worldworship', 'christianpop', 'dirtysouthrap', 'gangsterrap', 'indiecoustica', 'pop', 'redneck', 'christianmusic', 'hiphop', 'countrydawn', 'countryrock', 'indiepoptimism', 'neomellow', 'traditionalcountry', 'acousticpop', 'arkansascountry', 'atlhiphop', 'christianalternativerock', 'countrygospel', 'deepccm', 'poprock', 'dancepop', 'electropop', 'heartlandrock', 'hopebeat', 'modernrock', 'modernsouthernrock', 'nashvillesound', 'neonpoppunk', 'newamericana', 'poppunk', 'postteenpop', 'rootsrock']",https://embed.spotify.com/?uri=spotify:playlist:5IVoa5DOrHY8dyGwhR9ptD
459,Dixie State University,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'pop', 'countrypop', 'poprap', 'lds', 'ldsyouth', 'indiepoprap', 'dancepop', 'indiepoptimism', 'jawaiian', 'polynesianpop', 'postteenpop', 'rap', 'indiecoustica', 'modernrock', 'neomellow', 'acousticpop', 'deepundergroundhiphop', 'folkpop', 'hiphop', 'indierb', 'newamericana', 'socialmediapop', 'stompandholler', 'viralpop']",https://embed.spotify.com/?uri=spotify:playlist:4uKNG9ORYXI2evsM8FJjch
460,Radford University,"['poprap', 'rap', 'southernhiphop', 'hiphop', 'vaportrap', 'contemporarycountry', 'countryroad', 'country', 'countrypop', 'melodicrap', 'moderncountryrock', 'undergroundhiphop', 'atlhiphop', 'deeppoprb', 'indiepoprap', 'pop', 'alternativeemo', 'alternativerb', 'anthememo', 'dancepop', 'deeptalentshow', 'deepundergroundhiphop', 'dirtysouthrap', 'edm', 'electropop', 'emo', 'gangsterrap', 'houstonrap', 'rb', 'trapqueen', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:0P3Hlhz5QKuAeU3jbRLw7A
461,Allan Hancock College,"['calirap', 'westcoasttrap', 'regionalmexicanpop', 'corrido', 'rap', 'poprap', 'southernhiphop', 'hiphop', 'banda', 'norteno', 'regionalmexican', 'chicanorap', 'indiegaragerock', 'gangsterrap', 'hyphy', 'latinhiphop', 'pop', 'vaportrap', 'grupera', 'duranguense', 'reggaerock', 'undergroundhiphop', 'urbancontemporary', 'melodicrap', 'alternativerb', 'classicsoul', 'cumbia', 'deepregionalmexican', 'funk', 'gfunk', 'jawaiian', 'modernrock', 'neopsychedelic', 'postdisco', 'soul', 'westcoastrap', 'dancepop', 'deeppoprb', 'dirtysouthrap', 'disco', 'hippop', 'indierb', 'indiesurf', 'motown', 'newjackswing', 'quietstorm', 'ranchera', 'reggaefusion', 'torontorap']",https://embed.spotify.com/?uri=spotify:playlist:7uPzNveiJ6ZXM9XWU0lSBn
462,Imperial Valley College,"['regionalmexicanpop', 'corrido', 'regionalmexican', 'banda', 'norteno', 'grupera', 'deepregionalmexican', 'latin', 'latinhiphop', 'reggaeton', 'reggaetonflow', 'tropical', 'duranguense', 'calirap', 'pop', 'ranchera', 'traplatino', 'poprap', 'rap', 'westcoasttrap', 'chicanorap', 'latinpop', 'melodicrap', 'southernhiphop', 'undergroundhiphop', 'vaportrap', 'cumbia', 'dancepop', 'hiphop', 'indiegaragerock']",https://embed.spotify.com/?uri=spotify:playlist:6NdJPwGKhElO9IxLn0MluH
463,Angelo State University,"['outlawcountry', 'reddirt', 'texascountry', 'contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'rootsamericana', 'countrypop', 'countryrock', 'traditionalcountry', 'anthemworship', 'ccm', 'countrygospel', 'newamericana', 'rootsrock', 'worldworship', 'indiecoustica', 'modernsouthernrock', 'nashvillesound', 'tejano', 'worship', 'alternativecountry', 'christianalternativerock', 'christianmusic', 'countrydawn', 'dancepop', 'deepccm', 'folkpop', 'grupera', 'heartlandrock', 'indiepop', 'indiepoptimism', 'modernrock', 'norteno', 'pop', 'redneck']",https://embed.spotify.com/?uri=spotify:playlist:4hPX0RVhHOhmfskc1m55eY
464,Fort Hays State University,"['contemporarycountry', 'moderncountryrock', 'countryroad', 'country', 'countrypop', 'outlawcountry', 'reddirt', 'texascountry', 'countryrock', 'redneck', 'traditionalcountry', 'countrygospel', 'poprap', 'heartlandrock', 'indiepoprap', 'arkansascountry', 'canadiancountry', 'countrydawn', 'countryrap', 'deepundergroundhiphop', 'pop', 'rap', 'rootsamericana']",https://embed.spotify.com/?uri=spotify:playlist:1JOZ0Ayy9PCeeuPpkkoRg0
465,Bergen Community College,"['rap', 'southernhiphop', 'poprap', 'hiphop', 'vaportrap', 'pop', 'melodicrap', 'undergroundhiphop', 'dominicanpop', 'rapdominicano', 'dembow', 'nycrap', 'indierb', 'latin', 'tropical', 'alternativerb', 'atlhiphop', 'chicagodrill', 'chicagorap', 'deeppoprb', 'drill', 'khop', 'kindie', 'kpop', 'koreanrb', 'phillyrap', 'reggaeton', 'reggaetonflow']",https://embed.spotify.com/?uri=spotify:playlist:31GFX6KcSVaTMWaDHYRfqM
466,San Diego Miramar College,"['calirap', 'indierb', 'poprap', 'undergroundhiphop', 'westcoasttrap', 'rap', 'alternativerb', 'hiphop', 'southernhiphop', 'pop', 'vaportrap', 'bedroomsoul', 'hyphy', 'jawaiian', 'basstrap', 'bedroompop', 'brostep', 'edm', 'electrohouse', 'electronictrap', 'melodicrap', 'reggaerock', 'vaportwitch', 'boyband', 'dancepop', 'indiesoul', 'indonesianpop', 'koreanrb', 'polynesianpop', 'popedm', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:02oZ1K2bh8KLEHZT5VFobQ
467,Merced College,"['calirap', 'westcoasttrap', 'corrido', 'regionalmexicanpop', 'hyphy', 'rap', 'norteno', 'regionalmexican', 'southernhiphop', 'poprap', 'banda', 'pop', 'gangsterrap', 'hiphop', 'westcoastrap', 'deepregionalmexican', 'chicanorap', 'vaportrap', 'duranguense', 'grupera', 'undergroundhiphop', 'dancepop', 'gfunk', 'latinhiphop', 'deeppoprb', 'urbancontemporary', 'classicsoul', 'cumbia', 'dirtysouthrap', 'hippop', 'melodicrap', 'rb']",https://embed.spotify.com/?uri=spotify:playlist:1wNiJ7rn9og1ZdGntUa6RB
468,Bradley University,"['indiepoptimism', 'modernrock', 'poprap', 'indiepop', 'pop', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'electropop', 'indiepoprap', 'indietronica', 'rap', 'dancepop', 'edm', 'electrohouse', 'folkpop', 'hiphop', 'indiecoustica', 'popedm', 'southernhiphop', 'undergroundhiphop']",https://embed.spotify.com/?uri=spotify:playlist:62eWwrikXH8b72RaIElN4r
469,University of Southern Indiana,"['contemporarycountry', 'countrypop', 'moderncountryrock', 'countryroad', 'country', 'pop', 'indiepoptimism', 'modernrock', 'poprap', 'indiecoustica', 'electropop', 'indiepop', 'rap', 'anthemworship', 'ccm', 'christianpop', 'dancepop', 'deeptalentshow', 'hiphop', 'indiepoprap', 'neomellow', 'southernhiphop', 'urbancontemporary', 'worship', 'arkansascountry', 'christianmusic', 'christianuplift', 'dirtysouthrap', 'folkpop', 'gangsterrap', 'hippop', 'hopebeat', 'lgbtqhiphop', 'postteenpop', 'rb', 'redneck', 'rootsworship', 'stompandholler', 'trapqueen', 'worldworship']",https://embed.spotify.com/?uri=spotify:playlist:0upjNWgkD7Q8ljhm4cPziZ
470,Moraine Valley Community College,"['southernhiphop', 'rap', 'poprap', 'chicagorap', 'hiphop', 'vaportrap', 'chicagodrill', 'drill', 'undergroundhiphop', 'melodicrap', 'pop', 'alternativeemo', 'anthememo', 'emo', 'atlhiphop', 'brostep', 'detroittrap', 'discopolo', 'edm', 'electrohouse', 'electronictrap', 'indiepunk', 'modernrock', 'poppunk', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:1ib0LAbIfHIpAtVtVL8w4z
471,Saint Joseph's University,"['pop', 'dancepop', 'indiepoptimism', 'poprap', 'rap', 'electropop', 'modernrock', 'edm', 'indiepop', 'undergroundhiphop', 'electrohouse', 'hiphop', 'indiefolk', 'indietronica', 'popedm', 'southernhiphop', 'stompandholler', 'chamberpop', 'indiepoprap', 'indiecoustica', 'neomellow', 'postteenpop', 'tropicalhouse', 'vaportwitch', 'alternativerb', 'artpop', 'bigroom', 'brostep', 'deepundergroundhiphop', 'electronictrap', 'folkpop', 'gangsterrap', 'indieelectropop', 'newamericana', 'newjerseyrap', 'nycpop', 'shimmerpop', 'vaporsoul', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:7hxR3ZTwDhYlTcKDqeCRLU
472,University of West Georgia,"['rap', 'southernhiphop', 'poprap', 'deeppoprb', 'hiphop', 'pop', 'rb', 'urbancontemporary', 'alternativerb', 'atlhiphop', 'hippop', 'vaportrap', 'dancepop', 'atltrap', 'indierb', 'gangsterrap', 'gospel', 'melodicrap', 'neosoul', 'contemporarycountry', 'countrypop', 'dirtysouthrap', 'moderncountryrock', 'undergroundhiphop', 'countryroad', 'trapqueen', 'country', 'gospelrb', 'indiesoul', 'newjackswing', 'quietstorm', 'anthemworship', 'ccm', 'christianmusic', 'christianpop', 'dmvrap', 'trapsoul', 'viraltrap', 'worldworship', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:6JNjApGNVD1S8vmsf6G2zR
473,College of Staten Island CUNY,"['rap', 'poprap', 'southernhiphop', 'hiphop', 'pop', 'vaportrap', 'nycrap', 'melodicrap', 'undergroundhiphop', 'deeppoprb', 'dancepop', 'gangsterrap', 'rb', 'urbancontemporary', 'alternativerb', 'hippop', 'canadianhiphop', 'dominicanpop', 'indierb', 'latin', 'miamihiphop', 'torontorap', 'trapqueen', 'tropical']",https://embed.spotify.com/?uri=spotify:playlist:1ZNqGKd8bALqZSaSFpRqPb
474,Tallahassee Community College,"['southernhiphop', 'rap', 'poprap', 'vaportrap', 'hiphop', 'pop', 'melodicrap', 'atlhiphop', 'deeppoprb', 'undergroundhiphop', 'urbancontemporary', 'brostep', 'edm', 'electrohouse', 'electronictrap', 'gangsterrap', 'rb', 'zapstep', 'alternativerb', 'dirtysouthrap', 'floridarap', 'hippop', 'trapqueen', 'atltrap', 'dancepop', 'miamihiphop', 'vaportwitch', 'batonrougerap', 'electropop', 'filthstep', 'torontorap']",https://embed.spotify.com/?uri=spotify:playlist:4LVWldzMXM6siUZOoFBE5g
475,University of Wisconsin-River Falls,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'redneck', 'countryrock', 'pop', 'poprap', 'countrydawn', 'outlawcountry', 'countrygospel', 'dancepop', 'traditionalcountry', 'arkansascountry', 'canadiancountry', 'countryrap', 'deeptalentshow', 'deepundergroundhiphop', 'indiepoprap', 'indiecoustica', 'poprock', 'postteenpop', 'rap', 'reddirt']",https://embed.spotify.com/?uri=spotify:playlist:2XfzFQTwJC1Dariult2EBc
476,Pepperdine University,"['indiepoptimism', 'electropop', 'modernrock', 'pop', 'indiepop', 'vaporsoul', 'indieelectropop', 'indiecoustica', 'dancepop', 'anthemworship', 'indierb', 'indietronica', 'ccm', 'christianuplift', 'edm', 'hopebeat', 'indiefolk', 'worldworship', 'alternativerb', 'popedm', 'poprap', 'postteenpop', 'stompandholler', 'tropicalhouse', 'vaportwitch', 'worship', 'christianalternativerock', 'christianmusic', 'christianpop', 'indieanthemfolk', 'indiesoul', 'neomellow', 'rap', 'rootsworship', 'acousticpop', 'canadiancontemporaryrb', 'christianindie', 'deepccm', 'electronictrap', 'folkpop', 'hiphop', 'indierock', 'shimmerpop', 'southernhiphop']",https://embed.spotify.com/?uri=spotify:playlist:6hZk63z8R8fmJTG2WUokx8
477,Kirkwood Community College,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'poprap', 'rap', 'redneck', 'pop', 'southernhiphop', 'hiphop', 'outlawcountry', 'atlhiphop', 'chicagorap', 'dancepop', 'deepundergroundhiphop', 'indiepoprap', 'reddirt', 'undergroundhiphop', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:2Md8310KNhVYvOn47Any3q
478,Ozarks Technical Community College,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'poprap', 'reddirt', 'countrypop', 'outlawcountry', 'rap', 'southernhiphop', 'pop', 'texascountry', 'hiphop', 'redneck', 'anthemworship', 'ccm', 'countryrap', 'worldworship', 'christianpop', 'dancepop', 'deepccm', 'deeppoprb', 'postteenpop', 'undergroundhiphop', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:1iT08pcH66qp0cED4EiHt5
479,Chabot College,"['calirap', 'westcoasttrap', 'rap', 'alternativerb', 'poprap', 'indierb', 'hiphop', 'hyphy', 'pop', 'southernhiphop', 'undergroundhiphop', 'deeppoprb', 'indiesoul', 'rb', 'urbancontemporary', 'vaportrap', 'dancepop', 'westcoastrap', 'melodicrap', 'detroittrap', 'gangsterrap', 'hippop', 'khop', 'koreanrb', 'bedroomsoul', 'dmvrap', 'kpop', 'neosoul', 'postteenpop', 'trapsoul', 'deepundergroundhiphop', 'gfunk', 'kindie', 'lofibeats']",https://embed.spotify.com/?uri=spotify:playlist:2b78pNNVMOYzGyrdvls1d9
480,Worcester Polytechnic Institute,"['indiepoptimism', 'pop', 'poprap', 'indiepop', 'modernrock', 'electropop', 'rap', 'alternativerb', 'hiphop', 'indietronica', 'undergroundhiphop', 'edm', 'folkpop', 'indiefolk', 'indierb', 'broadway', 'brostep', 'chamberpop', 'dancepop', 'electrohouse', 'electronictrap', 'hollywood', 'indieelectropop', 'indiepoprap', 'indiecoustica', 'laindie', 'popedm', 'showtunes', 'southernhiphop', 'stompandholler', 'tropicalhouse', 'vaporsoul', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:2VzLFKI5Q5QWflJPVRt4Pz
481,Southern Connecticut State University,"['rap', 'pop', 'poprap', 'southernhiphop', 'hiphop', 'alternativerb', 'deeppoprb', 'vaportrap', 'chicagorap', 'dancepop', 'indierb', 'melodicrap', 'nycrap', 'rb', 'trapqueen', 'urbancontemporary', 'chicagodrill', 'contemporarycountry', 'country', 'countryroad', 'drill', 'hippop', 'moderncountryrock', 'neosoul', 'ukhiphop', 'undergroundhiphop']",https://embed.spotify.com/?uri=spotify:playlist:6oN3mB2plkJNQOqIkWCBds
482,Columbia College Chicago,"['modernrock', 'artpop', 'alternativerb', 'escaperoom', 'indiegaragerock', 'indiepop', 'indierock', 'freakfolk', 'indiefolk', 'noisepop', 'electropop', 'folkpop', 'pop', 'indiepunk', 'indierb', 'chamberpop', 'undergroundhiphop', 'dancepop', 'indiesoul', 'indiepoptimism', 'indietronica', 'lofi', 'alternativerock', 'dreampop', 'hiphop', 'laindie', 'poprap', 'rap', 'smallroom', 'alternativeemo', 'bedroomsoul', 'hyperpop', 'antifolk', 'bedroompop', 'emo', 'garagepsych', 'neosoul', 'stompandholler', 'trapqueen', 'vaporsoul', 'broadway', 'chillwave', 'hippop', 'neopsychedelic', 'newrave', 'nugaze', 'phillyindie', 'poppunk', 'postteenpop', 'rb', 'showtunes', 'vaportrap', 'anthememo', 'atlhiphop', 'atlantaindie', 'chicagoindie', 'deeppoprb', 'experimentalpop', 'experimentalrock', 'hollywood', 'indieelectropop', 'metropopolis', 'noiserock', 'oaklandindie', 'slowcore', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:11jultiNrL8IZms9X8XOY0
483,West Texas A & M University,"['reddirt', 'outlawcountry', 'texascountry', 'anthemworship', 'indiecoustica', 'rootsamericana', 'ccm', 'countryroad', 'moderncountryrock', 'contemporarycountry', 'worldworship', 'country', 'newamericana', 'rootsworship', 'worship', 'christianpop', 'christianuplift', 'hopebeat', 'folkpop', 'heartlandrock', 'modernrock', 'rootsrock', 'stompandholler', 'alternativecountry', 'austindie', 'christianalternativerock', 'christianmusic', 'countryrock', 'deepnewamericana', 'electropop', 'indiefolk', 'indiepoptimism', 'modernsouthernrock', 'neomellow', 'traditionalcountry']",https://embed.spotify.com/?uri=spotify:playlist:5QAomgXhxwYjg975DWtTTv
484,Oakland Community College,"['detroittrap', 'edm', 'electrohouse', 'electronictrap', 'brostep', 'vaportwitch', 'basstrap', 'calirap', 'popedm', 'vaporsoul', 'alternativerb', 'deeppoprb', 'deepundergroundhiphop', 'detroithiphop', 'futurefunk', 'indiepoprap', 'melodicmetalcore', 'metalcore', 'pop', 'poprap', 'postscreamo', 'westcoasttrap', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:7mQcyADQxFIjleSli0rheL
485,Elgin Community College,"['rap', 'southernhiphop', 'undergroundhiphop', 'vaportrap', 'brostep', 'edm', 'electrohouse', 'electronictrap', 'zapstep', 'chicagorap', 'chicagodrill', 'corrido', 'drill', 'hiphop', 'poprap', 'regionalmexicanpop', 'alternativerb', 'melodicrap']",https://embed.spotify.com/?uri=spotify:playlist:0QZu1ODU91rIayszfA54aD
486,Tyler Junior College,"['reddirt', 'outlawcountry', 'texascountry', 'southernhiphop', 'moderncountryrock', 'poprap', 'rap', 'contemporarycountry', 'countryroad', 'country', 'dirtysouthrap', 'gangsterrap', 'ccm', 'christianpop', 'countrypop', 'hiphop', 'houstonrap', 'regionalmexicanpop', 'batonrougerap', 'christianhiphop', 'christiantrap', 'deepsoutherntrap', 'melodicrap', 'nortenosax', 'pop', 'vaportrap', 'worship', 'alternativerb', 'anthemworship', 'christianalternativerock', 'christianmusic', 'corrido', 'countryrock', 'deepnorteno', 'deeppoprb', 'duranguense', 'indiepoptimism', 'modernrock', 'norteno', 'rootsamericana', 'traditionalcountry']",https://embed.spotify.com/?uri=spotify:playlist:17QaX1O6CVNz2AcnhxAFA1
